orbit_id,tier,start_n,status,odd_steps_to_1,terminal_or_cap_state,max_odd_value,max_up_burst,max_critical_alphabet_run,max_critical_grammar_run,first_critical_break_type,count_U1,count_F2,count_F3,count_F4P,fraction_mod8_1,fraction_mod8_3,fraction_mod8_5,fraction_mod8_7,max_cum_reset_deficit,min_cum_reset_deficit,final_cum_reset_deficit,max_cum_best_hidden_deficit,final_cum_best_hidden_deficit,height_cocycle_sum,height_cocycle_endpoint_log2,height_cocycle_error,critical_windows_L8,critical_windows_L16,critical_windows_L32,critical_windows_L64,alphabet_windows_L8,alphabet_windows_L16,alphabet_windows_L32,alphabet_windows_L64
C_04442,TIER_C_RANDOM_1E12,758412111983,REACHED_1,62,1,9225111950801,4,14,5,CRITICAL_FORBIDDEN_GRAMMAR,30,16,5,11,0.25806451612903225,0.2903225806451613,0.25806451612903225,0.1935483870967742,73.75739805090653,0.0,68.76431726869151,124.00409581659908,124.00409581659908,-39.464191048290246,-39.464191048290246,0.0,0,0,0,0,10,0,0,0
C_04443,TIER_C_RANDOM_1E12,142520108943,REACHED_1,80,1,481005367685,6,13,4,CRITICAL_FORBIDDEN_GRAMMAR,40,16,12,12,0.2,0.225,0.3,0.275,132.53153026034104,0.0,128.51360835234377,218.46029554000987,217.97486871283962,-37.052374535147706,-37.05237453514771,7.105427357601002e-15,0,0,0,0,8,0,0,0
C_04444,TIER_C_RANDOM_1E12,583609845535,REACHED_1,114,1,2954524843025,5,14,6,CRITICAL_FORBIDDEN_GRAMMAR,52,37,10,15,0.32456140350877194,0.24561403508771928,0.21929824561403508,0.21052631578947367,169.26605364562647,0.0,165.2481317376292,277.0554586193399,276.5700317921697,-39.08621326557866,-39.08621326557866,0.0,0,0,0,0,20,0,0,0
C_04445,TIER_C_RANDOM_1E12,636895518753,REACHED_1,136,1,981589107077,5,15,9,DEEP_FOLD,67,40,17,12,0.29411764705882354,0.25,0.21323529411764705,0.2426470588235294,227.12612927861247,0.0,223.1082073706152,351.956403265462,351.47097643829176,-39.212265764845284,-39.212265764845284,0.0,2,0,0,0,23,0,0,0
C_04446,TIER_C_RANDOM_1E12,539485787131,REACHED_1,126,1,1024180049009,5,11,7,DEEP_FOLD,64,37,13,12,0.29365079365079366,0.2619047619047619,0.1984126984126984,0.24603174603174602,208.16564807778295,0.0,206.09525874989154,317.12375794591185,317.12375794591185,-38.97279399586404,-38.97279399586404,0.0,0,0,0,0,8,0,0,0
C_04447,TIER_C_RANDOM_1E12,476075588087,REACHED_1,89,1,1930283253557,5,10,6,CRITICAL_FORBIDDEN_GRAMMAR,44,19,16,10,0.21348314606741572,0.25842696629213485,0.29213483146067415,0.23595505617977527,134.3819547390047,0.0,124.78763914796143,223.75089504787968,223.26546822070944,-38.792399696917414,-38.792399696917414,0.0,0,0,0,0,5,0,0,0
C_04448,TIER_C_RANDOM_1E12,687499666123,REACHED_1,69,1,1031249499185,5,13,5,DEEP_FOLD,29,21,7,12,0.30434782608695654,0.21739130434782608,0.2753623188405797,0.2028985507246377,84.8365950085704,0.0,82.766205680679,153.82013485645368,153.82013485645368,-39.3225680566561,-39.3225680566561,0.0,0,0,0,0,6,0,0,0
C_04449,TIER_C_RANDOM_1E12,212704929861,REACHED_1,36,1,212704929861,3,3,3,DEEP_FOLD,13,7,5,11,0.19444444444444445,0.2222222222222222,0.4444444444444444,0.1388888888888889,18.54029041311215,-6.245112497929476,16.469901085220755,60.52343566466642,60.52343566466642,-37.63006251478217,-37.63006251478217,0.0,0,0,0,0,0,0,0,0
C_04450,TIER_C_RANDOM_1E12,742925522519,REACHED_1,151,1,1671582425669,6,15,6,CRITICAL_FORBIDDEN_GRAMMAR,80,38,17,16,0.25165562913907286,0.25165562913907286,0.2185430463576159,0.2781456953642384,268.8935331778902,0.0,264.875611269893,409.69958370486313,409.2141568776929,-39.434426633154594,-39.434426633154594,0.0,0,0,0,0,26,0,0,0
C_04451,TIER_C_RANDOM_1E12,362753500115,REACHED_1,54,1,544130250173,3,9,5,DEEP_FOLD,22,17,7,8,0.3148148148148148,0.3333333333333333,0.2777777777777778,0.07407407407407407,49.8300260188477,0.0,42.56442695663366,104.96071290606633,101.50128128742904,-38.40019857831267,-38.40019857831267,0.0,0,0,0,0,2,0,0,0
C_04452,TIER_C_RANDOM_1E12,148207366165,REACHED_1,78,1,148207366165,5,12,5,DEEP_FOLD,38,18,10,12,0.23076923076923078,0.23076923076923078,0.28205128205128205,0.2564102564102564,115.19605203741288,-7.660149997691015,113.12566270952148,191.1555388533059,191.1555388533059,-37.108826197650465,-37.108826197650465,0.0,0,0,0,0,8,0,0,0
C_04453,TIER_C_RANDOM_1E12,398364427445,REACHED_1,91,1,398364427445,5,14,6,DEEP_FOLD,40,26,15,10,0.2857142857142857,0.25274725274725274,0.27472527472527475,0.18681318681318682,123.80188450859502,-6.245112497899033,119.78396260059776,225.57843785625215,225.0930110290819,-38.53529786927946,-38.53529786927946,0.0,0,0,0,0,14,0,0,0
C_04454,TIER_C_RANDOM_1E12,1157783027,REACHED_1,85,1,1736674541,5,10,7,DEEP_FOLD,45,17,12,11,0.2,0.25882352941176473,0.27058823529411763,0.27058823529411763,141.41871445242282,0.0,137.40079254442554,232.31947436674827,231.83404753957802,-30.108717766035,-30.108717766035,0.0,0,0,0,0,6,0,0,0
C_04455,TIER_C_RANDOM_1E12,225012004985,REACHED_1,82,1,480567631745,3,12,7,CRITICAL_FORBIDDEN_GRAMMAR,32,30,11,9,0.36585365853658536,0.24390243902439024,0.24390243902439024,0.14634146341463414,91.42743202322941,0.0,89.35704269533801,175.38548054648578,175.38548054648578,-37.711211018849056,-37.711211018849056,0.0,0,0,0,0,13,0,0,0
C_04456,TIER_C_RANDOM_1E12,676332583327,REACHED_1,153,1,4169479463981,7,15,6,CRITICAL_FORBIDDEN_GRAMMAR,88,32,20,13,0.20915032679738563,0.22875816993464052,0.21568627450980393,0.3464052287581699,312.13177502509126,0.0,308.11385311709404,451.9980494271051,451.5126225999349,-39.298941903173045,-39.298941903173045,0.0,0,0,0,0,21,0,0,0
C_04457,TIER_C_RANDOM_1E12,284153214459,REACHED_1,80,1,1024106638229,4,12,5,DEEP_FOLD,38,18,13,11,0.225,0.25,0.3,0.225,112.52255119376922,0.0,108.50462928577195,196.45002071699392,195.96459388982367,-38.04787807960712,-38.04787807960713,7.105427357601002e-15,0,0,0,0,6,0,0,0
C_04458,TIER_C_RANDOM_1E12,46537885167,REACHED_1,115,1,1273665974165,7,16,5,CRITICAL_FORBIDDEN_GRAMMAR,64,27,11,13,0.23478260869565218,0.2608695652173913,0.20869565217391303,0.2956521739130435,217.79112577274324,0.0,215.72073644485184,320.8654387312437,320.8654387312437,-35.43768660034733,-35.43768660034733,0.0,0,0,0,0,10,1,0,0
C_04459,TIER_C_RANDOM_1E12,853357208829,REACHED_1,77,1,1620045326141,4,10,6,DEEP_FOLD,36,21,10,10,0.2727272727272727,0.2727272727272727,0.2597402597402597,0.19480519480519481,97.49929036772977,-0.41503749927997546,95.42890103983837,177.45786427158865,177.45786427158865,-39.634358812891534,-39.634358812891534,0.0,0,0,0,0,6,0,0,0
C_04460,TIER_C_RANDOM_1E12,69839486235,REACHED_1,92,1,1274261847101,5,9,4,CRITICAL_FORBIDDEN_GRAMMAR,48,22,10,12,0.2391304347826087,0.21739130434782608,0.2391304347826087,0.30434782608695654,162.5321050711529,0.0,158.51418316315562,252.4537287887843,251.96830196161406,-36.02332389488359,-36.02332389488359,0.0,0,0,0,0,4,0,0,0
C_04461,TIER_C_RANDOM_1E12,521750918867,REACHED_1,56,1,782626378301,3,9,7,DEEP_FOLD,22,16,5,13,0.2857142857142857,0.2857142857142857,0.32142857142857145,0.10714285714285714,48.227075889248354,0.0,46.156686561356956,106.18767120704364,106.18767120704364,-38.92457027991025,-38.92457027991025,0.0,0,0,0,0,2,0,0,0
C_04462,TIER_C_RANDOM_1E12,400668100845,REACHED_1,103,1,400668100845,6,12,5,DEEP_FOLD,51,25,13,14,0.24271844660194175,0.23300970873786409,0.2621359223300971,0.2621359223300971,169.87676122480462,-2.4902249960501273,165.85883931680735,275.72296288871144,275.2375360615412,-38.54361669806514,-38.543616698065144,7.105427357601002e-15,0,0,0,0,13,0,0,0
C_04463,TIER_C_RANDOM_1E12,490372007295,REACHED_1,87,1,67942200729377,10,15,6,CRITICAL_FORBIDDEN_GRAMMAR,47,16,10,14,0.1839080459770115,0.19540229885057472,0.27586206896551724,0.3448275862068966,194.60752502786306,0.0,188.3718026710248,265.4269979285398,265.4269979285398,-38.83508566942642,-38.83508566942642,0.0,0,0,0,0,14,0,0,0
C_04464,TIER_C_RANDOM_1E12,465762751729,REACHED_1,82,1,465762751729,5,11,6,DEEP_FOLD,37,25,12,8,0.3048780487804878,0.2804878048780488,0.24390243902439024,0.17073170731707318,110.28721883447741,-1.8300749985625018,99.45531837105011,184.6692849347187,184.6692849347187,-38.76080431181003,-38.76080431181003,0.0,0,0,0,0,12,0,0,0
C_04465,TIER_C_RANDOM_1E12,459334611997,REACHED_1,118,1,459334611997,5,15,6,DEEP_FOLD,61,31,15,11,0.2627118644067797,0.23728813559322035,0.22033898305084745,0.2796610169491525,203.59513328886456,-0.4150374992809418,199.57721138086728,316.41895377637593,315.9335269492057,-38.74075454204885,-38.740754542048855,7.105427357601002e-15,0,0,0,0,13,0,0,0
C_04466,TIER_C_RANDOM_1E12,282839430771,REACHED_1,133,1,424259146157,5,12,7,DEEP_FOLD,64,40,16,13,0.3007518796992481,0.2556390977443609,0.21804511278195488,0.22556390977443608,213.5182198788482,0.0,209.50029797085094,338.43697740354025,337.95155057637004,-38.04119230468731,-38.04119230468731,0.0,0,0,0,0,16,0,0,0
C_04467,TIER_C_RANDOM_1E12,399547935007,REACHED_1,132,1,2022711420977,6,16,6,CRITICAL_FORBIDDEN_GRAMMAR,66,34,20,12,0.25757575757575757,0.25,0.24242424242424243,0.25,222.7614853856267,0.0,218.74356347762944,353.51854312024795,353.03311629307774,-38.539577641903755,-38.539577641903755,0.0,0,0,0,0,21,1,0,0
C_04468,TIER_C_RANDOM_1E12,817337742349,REACHED_1,74,1,817337742349,5,13,6,DEEP_FOLD,34,19,10,11,0.25675675675675674,0.25675675675675674,0.28378378378378377,0.20270270270270271,97.04161002146226,-1.8300749985619973,93.023688113465,170.02225478657076,169.5368279594005,-39.572141399396195,-39.572141399396195,0.0,0,0,0,0,9,0,0,0
C_04469,TIER_C_RANDOM_1E12,272557712445,REACHED_1,97,1,319349628485,9,9,6,DEEP_FOLD,50,20,14,13,0.20618556701030927,0.21649484536082475,0.27835051546391754,0.29896907216494845,200.29641158906432,-0.41503749928237,198.22602226117291,292.301898605835,292.301898605835,-37.987770787935034,-37.987770787935034,0.0,0,0,0,0,3,0,0,0
C_04470,TIER_C_RANDOM_1E12,395341502613,REACHED_1,55,1,395341502613,3,8,5,DEEP_FOLD,19,18,11,7,0.32727272727272727,0.21818181818181817,0.32727272727272727,0.12727272727272726,44.671399579276084,-3.4150374992812758,42.601010251384686,111.63973452967265,111.63973452967265,-38.52430845976092,-38.52430845976092,0.0,0,0,0,0,1,0,0,0
C_04471,TIER_C_RANDOM_1E12,289539396873,REACHED_1,78,1,2971582802741,6,16,7,CRITICAL_FORBIDDEN_GRAMMAR,35,25,7,11,0.32051282051282054,0.2692307692307692,0.23076923076923078,0.1794871794871795,107.3623698616946,0.0,101.06472460084832,170.1313037643943,170.1313037643943,-38.074968709095536,-38.074968709095536,0.0,0,0,0,0,9,1,0,0
C_04472,TIER_C_RANDOM_1E12,875686717849,REACHED_1,113,1,985147557581,5,15,8,DEEP_FOLD,56,32,12,13,0.2831858407079646,0.23008849557522124,0.22123893805309736,0.26548672566371684,187.68198697579206,-0.07518749640730249,183.66406506779478,291.4747740933917,290.9893472662215,-39.671623873126705,-39.671623873126705,0.0,1,0,0,0,25,0,0,0
C_04473,TIER_C_RANDOM_1E12,391910648497,REACHED_1,57,1,391910648497,7,12,4,DEEP_FOLD,24,13,9,11,0.22807017543859648,0.22807017543859648,0.3508771929824561,0.19298245614035087,73.08782510216085,-0.8300749985634113,69.06990319416359,145.03767945228432,144.55225262511408,-38.51173381630587,-38.51173381630587,0.0,0,0,0,0,5,0,0,0
C_04474,TIER_C_RANDOM_1E12,987794223631,REACHED_1,152,1,3333805504757,6,15,6,CRITICAL_FORBIDDEN_GRAMMAR,88,24,23,17,0.15789473684210525,0.25,0.2631578947368421,0.32894736842105265,291.4706462979273,0.0,287.4527243899301,449.28604102205,448.80061419487976,-39.845419575988906,-39.845419575988906,0.0,0,0,0,0,12,0,0,0
C_04475,TIER_C_RANDOM_1E12,822370012625,REACHED_1,96,1,822370012625,3,16,7,DEEP_FOLD,44,27,16,9,0.28125,0.28125,0.2604166666666667,0.17708333333333334,124.72780132557912,-1.660149997125032,122.65741199768772,227.76324117885844,227.76324117885844,-39.580996701986884,-39.580996701986884,0.0,0,0,0,0,13,1,0,0
C_04476,TIER_C_RANDOM_1E12,575805263097,REACHED_1,167,1,25587023157341,13,17,7,DEEP_FOLD,93,42,18,14,0.25149700598802394,0.2155688622754491,0.19161676646706588,0.3413173652694611,431.2951136770876,0.0,429.22472434919626,564.2842699502842,564.2842699502842,-39.066790019548826,-39.06679001954882,-7.105427357601002e-15,0,0,0,0,33,3,0,0
C_04477,TIER_C_RANDOM_1E12,105301327895,REACHED_1,72,1,236927987765,4,19,6,CRITICAL_FORBIDDEN_GRAMMAR,33,20,8,11,0.2777777777777778,0.25,0.2638888888888889,0.20833333333333334,91.68056518804022,0.0,89.61017586014881,161.62475836408913,161.62475836408913,-36.61573267324382,-36.61573267324382,0.0,0,0,0,0,12,4,0,0
C_04478,TIER_C_RANDOM_1E12,939520799371,REACHED_1,118,1,3861327770333,6,18,5,DEEP_FOLD,61,30,15,12,0.2542372881355932,0.2457627118644068,0.2288135593220339,0.2711864406779661,213.9304333657836,0.0,206.64720619507264,321.8848233175007,321.8848233175007,-39.77313414454122,-39.77313414454122,0.0,0,0,0,0,18,3,0,0
C_04479,TIER_C_RANDOM_1E12,992828013175,REACHED_1,46,1,2233863029645,6,7,3,CRITICAL_FORBIDDEN_GRAMMAR,20,5,12,9,0.10869565217391304,0.1956521739130435,0.45652173913043476,0.2391304347826087,51.52563591064907,-1.660149997118566,49.455246582757674,112.54127101007279,112.54127101007279,-39.85275286621806,-39.85275286621806,0.0,0,0,0,0,0,0,0,0
C_04480,TIER_C_RANDOM_1E12,485757405531,REACHED_1,111,1,1229573432753,5,15,6,CRITICAL_FORBIDDEN_GRAMMAR,53,32,13,13,0.2882882882882883,0.22522522522522523,0.23423423423423423,0.25225225225225223,169.4722112758848,0.0,165.45428936788753,278.20756049530667,277.72213366813645,-38.82144503409844,-38.82144503409844,0.0,0,0,0,0,20,0,0,0
C_04481,TIER_C_RANDOM_1E12,697758515237,REACHED_1,129,1,697758515237,5,11,5,DEEP_FOLD,67,28,18,16,0.21705426356589147,0.24806201550387597,0.26356589147286824,0.2713178294573643,212.10442296153323,-1.4150374992802242,208.08650105353595,341.9335806251746,341.4481537980044,-39.34393686938014,-39.343936869380144,7.105427357601002e-15,0,0,0,0,7,0,0,0
C_04482,TIER_C_RANDOM_1E12,522295244943,REACHED_1,104,1,1762746451685,7,15,6,CRITICAL_FORBIDDEN_GRAMMAR,57,22,11,14,0.21153846153846154,0.2403846153846154,0.2403846153846154,0.3076923076923077,189.3973549586864,0.0,185.37943305068913,280.21451444391835,279.72908761674813,-38.9260746130113,-38.9260746130113,0.0,0,0,0,0,16,0,0,0
C_04483,TIER_C_RANDOM_1E12,519261550973,REACHED_1,116,1,657190400453,7,15,6,DEEP_FOLD,60,31,10,15,0.2672413793103448,0.23275862068965517,0.21551724137931033,0.28448275862068967,206.43873926821857,-0.4150374992806931,202.4208173602213,310.2370223438944,309.7515955167242,-38.91767044793849,-38.91767044793849,0.0,0,0,0,0,19,0,0,0
C_04484,TIER_C_RANDOM_1E12,524372604969,REACHED_1,109,1,1990977234497,4,12,5,CRITICAL_FORBIDDEN_GRAMMAR,51,34,11,13,0.3119266055045872,0.23853211009174313,0.22018348623853212,0.22935779816513763,160.25034603499827,0.0,158.17995670710687,256.21981750301774,256.21981750301774,-38.93180135993135,-38.93180135993135,0.0,0,0,0,0,6,0,0,0
C_04485,TIER_C_RANDOM_1E12,899182139459,REACHED_1,82,1,1348773209189,4,11,6,DEEP_FOLD,39,22,6,15,0.2682926829268293,0.2804878048780488,0.25609756097560976,0.1951219512195122,106.42465501602871,0.0,104.3542656881373,179.38441038293325,179.38441038293325,-39.70982242321458,-39.70982242321458,0.0,0,0,0,0,7,0,0,0
C_04486,TIER_C_RANDOM_1E12,899351273653,REACHED_1,101,1,899351273653,7,20,6,DEEP_FOLD,50,26,11,14,0.25742574257425743,0.19801980198019803,0.24752475247524752,0.297029702970297,178.70002418806945,-5.490224996137886,174.68210228007217,268.5204793847764,268.0350525576062,-39.71009376547808,-39.71009376547808,0.0,0,0,0,0,23,5,0,0
C_04487,TIER_C_RANDOM_1E12,838796452901,REACHED_1,60,1,838796452901,3,5,4,DEEP_FOLD,24,15,9,12,0.25,0.26666666666666666,0.35,0.13333333333333333,54.615999963273154,-1.4150374992799897,52.545610635381756,120.6873195101513,120.6873195101513,-39.60952980434552,-39.60952980434552,0.0,0,0,0,0,0,0,0,0
C_04488,TIER_C_RANDOM_1E12,893380429935,REACHED_1,65,1,5724090821105,3,9,5,CRITICAL_FORBIDDEN_GRAMMAR,25,20,9,11,0.3076923076923077,0.24615384615384617,0.3076923076923077,0.13846153846153847,63.565487821717106,0.0,61.49509849382571,131.5484722169558,131.5484722169558,-39.7004836955983,-39.7004836955983,0.0,0,0,0,0,2,0,0,0
C_04489,TIER_C_RANDOM_1E12,151533537837,REACHED_1,131,1,151533537837,9,31,6,DEEP_FOLD,65,41,10,15,0.31297709923664124,0.22137404580152673,0.19083969465648856,0.2748091603053435,247.26720818086721,-0.41503749928519085,245.1968188529758,350.2880128447744,350.2880128447744,-37.140846174201045,-37.140846174201045,0.0,0,0,0,0,43,22,0,0
C_04490,TIER_C_RANDOM_1E12,327667951217,REACHED_1,100,1,327667951217,6,14,6,DEEP_FOLD,48,26,17,9,0.26,0.24,0.26,0.24,157.03244681269942,-4.245112498010364,153.01452490470214,267.763731924725,267.2783050975548,-38.253443615386246,-38.253443615386246,0.0,0,0,0,0,12,0,0,0
C_04491,TIER_C_RANDOM_1E12,967521682723,REACHED_1,111,1,1451282524085,5,16,7,DEEP_FOLD,57,27,16,11,0.24324324324324326,0.27927927927927926,0.24324324324324326,0.23423423423423423,175.46076179196362,0.0,171.44283988396634,291.1735826389739,290.6881558118037,-39.81550303701434,-39.81550303701434,0.0,0,0,0,0,17,1,0,0
C_04492,TIER_C_RANDOM_1E12,205190182823,REACHED_1,96,1,7487627285429,8,14,6,CRITICAL_FORBIDDEN_GRAMMAR,54,16,12,14,0.16666666666666666,0.2708333333333333,0.2708333333333333,0.2916666666666667,182.7227179664585,0.0,180.6523286385671,272.68111645167687,272.68111645167687,-37.578170751648535,-37.578170751648535,0.0,0,0,0,0,14,0,0,0
C_04493,TIER_C_RANDOM_1E12,804703143343,REACHED_1,132,1,2715873108785,5,14,6,CRITICAL_FORBIDDEN_GRAMMAR,71,34,13,14,0.25757575757575757,0.26515151515151514,0.20454545454545456,0.2727272727272727,224.78114859552906,0.0,220.76322668753178,339.5895572929687,339.1041304657985,-39.549665711941394,-39.549665711941394,0.0,0,0,0,0,16,0,0,0
C_04494,TIER_C_RANDOM_1E12,126093900837,REACHED_1,111,1,126093900837,7,14,7,DEEP_FOLD,59,26,11,15,0.23423423423423423,0.21621621621621623,0.23423423423423423,0.3153153153153153,208.57995506851674,-1.415037499286477,204.56203316051946,309.446173702558,308.96074687538777,-36.87570753794401,-36.87570753794401,0.0,0,0,0,0,17,0,0,0
C_04495,TIER_C_RANDOM_1E12,680548599365,REACHED_1,52,1,680548599365,4,9,5,DEEP_FOLD,22,14,4,12,0.2692307692307692,0.19230769230769232,0.3076923076923077,0.23076923076923078,54.15173966495513,-4.660149997171224,51.90290106997129,101.10906584600905,101.10906584600905,-39.30790723496759,-39.30790723496759,0.0,0,0,0,0,2,0,0,0
C_04496,TIER_C_RANDOM_1E12,553055311947,REACHED_1,61,1,829582967921,3,8,6,DEEP_FOLD,24,20,9,8,0.32786885245901637,0.2459016393442623,0.2786885245901639,0.14754098360655737,58.1693853124805,-5.6601499973836376,56.0989959845891,122.1233456379454,122.1233456379454,-39.0086328176769,-39.0086328176769,0.0,0,0,0,0,1,0,0,0
C_04497,TIER_C_RANDOM_1E12,21787764635,REACHED_1,100,1,82725418853,5,12,7,CRITICAL_FORBIDDEN_GRAMMAR,52,24,11,13,0.24,0.25,0.24,0.27,171.21014934549459,0.0,167.1922274374973,259.1197905275079,258.6343637003377,-34.34279913635865,-34.34279913635865,0.0,0,0,0,0,10,0,0,0
C_04498,TIER_C_RANDOM_1E12,697351318909,REACHED_1,57,1,882585262997,3,5,4,DEEP_FOLD,24,15,6,12,0.2631578947368421,0.24561403508771928,0.3157894736842105,0.17543859649122806,55.818994728122846,-0.41503749928022415,53.74860540023145,117.8087884466396,117.8087884466396,-39.34309469892821,-39.34309469892821,0.0,0,0,0,0,0,0,0,0
C_04499,TIER_C_RANDOM_1E12,561334975657,REACHED_1,109,1,4795467155333,6,13,6,CRITICAL_FORBIDDEN_GRAMMAR,52,30,13,14,0.27522935779816515,0.2018348623853211,0.24770642201834864,0.27522935779816515,182.3790789577215,0.0,178.36115704972423,283.19920614129353,282.7137793141233,-39.030070997297194,-39.030070997297194,0.0,0,0,0,0,14,0,0,0
C_04500,TIER_C_RANDOM_1E12,636871442133,REACHED_1,68,1,636871442133,7,9,7,DEEP_FOLD,30,20,7,11,0.29411764705882354,0.23529411764705882,0.2647058823529412,0.20588235294117646,102.17466359164956,-4.415037499280352,94.75681107676367,166.16181720676764,160.73555245206555,-39.21221122548079,-39.212211225480786,-7.105427357601002e-15,0,0,0,0,3,0,0,0
C_04501,TIER_C_RANDOM_1E12,301080649903,REACHED_1,66,1,1016147193425,6,9,3,CRITICAL_FORBIDDEN_GRAMMAR,32,11,12,11,0.16666666666666666,0.24242424242424243,0.3484848484848485,0.24242424242424243,90.18184575215983,0.0,88.11145642426843,171.20045946235413,171.20045946235413,-38.131359034500306,-38.131359034500306,0.0,0,0,0,0,2,0,0,0
C_04502,TIER_C_RANDOM_1E12,467593494731,REACHED_1,113,1,701390242097,3,15,5,DEEP_FOLD,52,37,12,12,0.3274336283185841,0.2743362831858407,0.21238938053097345,0.18584070796460178,161.34046814206204,0.0,153.85417457107425,257.33263155476527,256.2360582950702,-38.766463902662615,-38.766463902662615,0.0,0,0,0,0,26,0,0,0
C_04503,TIER_C_RANDOM_1E12,699727413579,REACHED_1,57,1,1049591120369,3,6,6,DEEP_FOLD,20,14,13,10,0.24561403508771928,0.24561403508771928,0.40350877192982454,0.10526315789473684,45.82857347912328,0.0,43.75818415123188,122.77922816919012,122.77922816919012,-39.348002057722844,-39.348002057722844,0.0,0,0,0,0,0,0,0,0
C_04504,TIER_C_RANDOM_1E12,261359305567,REACHED_1,87,1,1323131484437,5,10,5,CRITICAL_FORBIDDEN_GRAMMAR,43,19,12,13,0.21839080459770116,0.26436781609195403,0.28735632183908044,0.22988505747126436,127.56562744719601,0.0,123.54770553919874,220.45483371267895,219.9694068855087,-37.92724357040665,-37.92724357040665,0.0,0,0,0,0,3,0,0,0
C_04505,TIER_C_RANDOM_1E12,550610846921,REACHED_1,94,1,929155804181,6,15,5,CRITICAL_FORBIDDEN_GRAMMAR,51,23,9,11,0.24468085106382978,0.23404255319148937,0.2127659574468085,0.30851063829787234,164.38179992921553,0.0,156.96394741432962,243.36664129988586,237.94037654518377,-39.00224207477146,-39.00224207477146,0.0,0,0,0,0,14,0,0,0
C_04506,TIER_C_RANDOM_1E12,112030951411,REACHED_1,94,1,168046427117,7,9,6,DEEP_FOLD,41,25,20,8,0.26595744680851063,0.26595744680851063,0.2978723404255319,0.1702127659574468,132.47361926034185,0.0,130.40322993245044,250.4260062109953,250.4260062109953,-36.70510641245693,-36.70510641245692,-7.105427357601002e-15,0,0,0,0,2,0,0,0
C_04507,TIER_C_RANDOM_1E12,302476826599,REACHED_1,116,1,3547454308625,9,20,4,CRITICAL_FORBIDDEN_GRAMMAR,67,22,17,10,0.1896551724137931,0.20689655172413793,0.23275862068965517,0.3706896551724138,278.26088648179086,0.0,270.84303396690495,395.2499789595648,389.8237142048627,-38.1380336624083,-38.1380336624083,0.0,0,0,0,0,22,5,0,0
C_04508,TIER_C_RANDOM_1E12,834428336183,REACHED_1,120,1,2673185700053,6,10,5,CRITICAL_FORBIDDEN_GRAMMAR,62,30,15,13,0.25,0.25,0.23333333333333334,0.26666666666666666,203.82659859927904,0.0,199.80867669128176,319.6885187361055,319.2030919089353,-39.601997194639466,-39.601997194639466,0.0,0,0,0,0,10,0,0,0
C_04509,TIER_C_RANDOM_1E12,52085747423,REACHED_1,84,1,263684096333,5,9,9,CRITICAL_FORBIDDEN_GRAMMAR,36,23,17,8,0.27380952380952384,0.2619047619047619,0.2976190476190476,0.16666666666666666,110.70744378724265,0.0,108.63705445935125,207.72060028696848,207.72060028696848,-35.60016960093254,-35.60016960093254,0.0,2,0,0,0,6,0,0,0
C_04510,TIER_C_RANDOM_1E12,479244815953,REACHED_1,130,1,479244815953,4,29,5,DEEP_FOLD,64,38,14,14,0.2923076923076923,0.24615384615384617,0.2153846153846154,0.24615384615384617,205.77510215414,0.0,201.75718024614272,323.69761433303165,323.21218750586144,-38.801971869938505,-38.801971869938505,0.0,0,0,0,0,24,14,0,0
C_04511,TIER_C_RANDOM_1E12,373110901677,REACHED_1,74,1,373110901677,7,10,5,DEEP_FOLD,38,16,7,13,0.21621621621621623,0.21621621621621623,0.2702702702702703,0.2972972972972973,128.60637729860994,-0.41503749928142497,124.77623410487341,193.99462032445228,193.99462032445228,-38.44081355766956,-38.44081355766956,0.0,0,0,0,0,5,0,0,0
C_04512,TIER_C_RANDOM_1E12,481770518427,REACHED_1,94,1,1829222437157,7,11,5,CRITICAL_FORBIDDEN_GRAMMAR,51,17,11,15,0.18085106382978725,0.2127659574468085,0.2765957446808511,0.32978723404255317,174.61464664215745,0.0,170.59672473416018,268.4677769253243,267.9823500981541,-38.80955515543508,-38.80955515543508,0.0,0,0,0,0,9,0,0,0
C_04513,TIER_C_RANDOM_1E12,656501138001,REACHED_1,64,1,656501138001,3,9,5,DEEP_FOLD,24,25,8,7,0.390625,0.1875,0.234375,0.1875,64.92879305407693,0.0,62.858403726185536,129.88622545868154,129.88622545868154,-39.256006555697084,-39.256006555697084,0.0,0,0,0,0,2,0,0,0
C_04514,TIER_C_RANDOM_1E12,600304072733,REACHED_1,102,1,600304072733,5,13,6,DEEP_FOLD,52,26,10,14,0.2549019607843137,0.24509803921568626,0.23529411764705882,0.2647058823529412,164.28852742678,-0.4150374992804444,160.27060551878273,257.11866833718625,256.63324151001603,-39.12690249965145,-39.12690249965145,0.0,0,0,0,0,16,0,0,0
C_04515,TIER_C_RANDOM_1E12,454873573007,REACHED_1,62,1,1535198308901,3,19,4,CRITICAL_FORBIDDEN_GRAMMAR,29,16,6,11,0.25806451612903225,0.27419354838709675,0.27419354838709675,0.1935483870967742,76.4180420077188,0.0,66.25639216012195,131.6688754110519,126.24261065634981,-38.72667466392751,-38.726674663927504,-7.105427357601002e-15,0,0,0,0,12,4,0,0
