metric,rank,start_n,value,status,odd_steps_to_1,max_odd_value,max_up_burst,max_critical_alphabet_run,max_critical_grammar_run,first_break_type
max_cum_reset_deficit,60,360927,350.113407791092,REACHED_1,134,197759717,9,15,5,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,61,962469,349.6983612981357,REACHED_1,135,197759717,9,15,5,DEEP_FOLD
max_cum_reset_deficit,62,818943,349.6349432211636,REACHED_1,166,39845621,7,14,6,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,63,819967,349.529770676546,REACHED_1,130,388660517,10,13,7,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,64,822139,349.4310747878267,REACHED_1,125,7998895637,11,35,6,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,65,481235,348.69836429602634,REACHED_1,135,197759717,9,15,5,DEEP_FOLD
max_cum_reset_deficit,66,854191,348.6972101919155,REACHED_1,154,8216025965,7,18,5,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,67,369567,347.7397867331189,REACHED_1,132,11691701,11,15,7,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,68,987081,347.38086626006873,REACHED_1,145,13721237,9,19,9,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,69,546681,347.2241116994039,REACHED_1,167,25592669,5,16,6,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,70,760475,347.03823280147463,REACHED_1,139,197759717,9,15,5,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,71,572591,347.02321825280586,REACHED_1,136,188445041,9,21,9,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,72,740311,346.79590473373173,REACHED_1,144,13721237,9,19,9,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,73,810399,346.77092533387474,REACHED_1,149,14786225,7,20,8,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,74,410011,346.63915095801866,REACHED_1,166,25592669,5,16,6,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,75,270695,346.52844262558057,REACHED_1,133,197759717,9,15,5,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,76,924907,346.26115173616796,REACHED_1,123,7998895637,11,33,5,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,77,721853,346.1134037939033,REACHED_1,134,197759717,9,15,5,DEEP_FOLD
max_cum_reset_deficit,78,370155,345.7959008361977,REACHED_1,144,13721237,9,19,9,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,79,920559,345.4540620843099,REACHED_1,111,1838733965,16,16,6,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,80,540543,345.35736156522114,REACHED_1,150,8216025965,7,18,5,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,81,569595,345.16622606401194,REACHED_1,131,315675953,15,20,6,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,82,624639,345.04102459356665,REACHED_1,141,36019889,10,19,9,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,83,820023,344.6391544766853,REACHED_1,166,25592669,5,16,6,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,84,541391,344.52844795516154,REACHED_1,133,197759717,9,15,5,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,85,601959,344.10049163711795,REACHED_1,136,296544077,14,18,6,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,86,615017,344.0541908030764,REACHED_1,165,25592669,5,16,6,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,87,855535,343.86830990791617,REACHED_1,137,197759717,9,15,5,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,88,753663,343.7304692251306,REACHED_1,120,8138196845,14,16,5,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,89,847359,343.67434590470936,REACHED_1,154,643355621,8,18,6,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,90,461263,343.46922986620734,REACHED_1,164,25592669,5,16,6,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,91,230631,343.4692236108027,REACHED_1,164,25592669,5,17,6,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,92,555233,343.2109409338339,REACHED_1,143,13721237,9,19,9,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,93,640641,343.11223755742856,REACHED_1,153,8216025965,7,18,5,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,94,406043,342.9434836779148,REACHED_1,132,197759717,9,15,5,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,95,792735,342.7662903837534,REACHED_1,161,117290177,7,15,6,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,96,416425,342.6259801653504,REACHED_1,142,13721237,9,19,9,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,97,854393,342.58126525185116,REACHED_1,130,315675953,15,19,6,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,98,960963,342.5272795606087,REACHED_1,152,8216025965,7,18,5,DEEP_FOLD
max_cum_reset_deficit,99,480481,342.5272765580096,REACHED_1,152,8216025965,7,18,5,CRITICAL_FORBIDDEN_GRAMMAR
max_cum_reset_deficit,100,780391,342.50626689148527,REACHED_1,120,7998895637,11,30,5,CRITICAL_FORBIDDEN_GRAMMAR
